shortName,FC,Significance,GeneName,Color
CASP7,0.07215670121836,0.0590566694593333,,#D3D3D3
TRAPPC1,0.23312657728324,0.47978300963598,,#D3D3D3
IRF5,-0.324762557800143,0.955178365929887,,#D3D3D3
ZNF837,0.460399173138735,0.349045365760732,,#D3D3D3
PAPPA,-0.524766659184808,1.04196202073628,,#D3D3D3
BMP5,-0.625988378143076,0.639318367975282,,#D3D3D3
COLEC10,0.0788147369395709,0.162321410579848,,#D3D3D3
SYTL3,0.0251600544583429,0.0274018789774683,,#D3D3D3
ZNF770,-0.0903686909653723,0.0876558270458575,,#D3D3D3
NPTXR,0.659719208134611,0.861083478598163,,#D3D3D3
OR14K1,-0.188332664513499,0.253499106419489,,#D3D3D3
CD200R1,-0.852012346513956,0.955770966693618,,#D3D3D3
PPM1A,0.186789550047265,0.822363092766929,,#D3D3D3
BCL11B,1.60211701767909,2.02546165756663,,#DECAC2
ARHGAP24,0.15294554405172,0.217915086700173,,#D3D3D3
PSKH2,-0.161082875799686,0.158139193547063,,#D3D3D3
NKIRAS2,0.167154355917992,0.144449507159745,,#D3D3D3
TSPAN4,-1.94856500277729,4.8326323891184,,#D55E00
AMZ1,0.594958326815001,0.688605863122313,,#D3D3D3
DEFA4,-0.0889229745870014,0.0624804053987955,,#D3D3D3
IRGC,0.783232825241018,1.04885963830849,,#D3D3D3
MUTYH,0.534529980250884,0.979702986302285,,#D3D3D3
SLC20A1,-0.458557949947119,1.13540624153135,,#D3D3D3
MAPK7,-0.0186790131806222,0.0173442897470414,,#D3D3D3
ADGRL1,-0.487642545050128,0.475643994041324,,#D3D3D3
WAC,0.118203037106233,0.441920403063164,,#D3D3D3
SNAPC4,-0.136548721642648,0.171242730422858,,#D3D3D3
APOC3,0.317311244130881,0.511772982378224,,#D3D3D3
INTS8,-0.308114568296386,0.49394382390801,,#D3D3D3
TMEM141,-0.142933614458894,0.163635284277106,,#D3D3D3
LKAAEAR1,-0.556815461596602,0.737514531807381,,#D3D3D3
GRAMD4,-0.425243292586545,0.892495338246265,,#D3D3D3
USP10,0.170817158863977,0.276634403633152,,#D3D3D3
SCIMP,0.0387668548439794,0.0587027818105779,,#D3D3D3
SKA3,0.0404614397127274,0.0665161913491599,,#D3D3D3
ZFR2,-0.401880349578502,0.379832653361033,,#D3D3D3
GPR160,0.194681915235394,0.270413786093536,,#D3D3D3
ZDHHC7,-0.0729951793623405,0.0789926779517417,,#D3D3D3
LEPR,-0.0284946280228835,0.0286001144551068,,#D3D3D3
MXRA7,-0.59811323361908,1.32716547796608,,#D55E00
PADI4,-0.240230284056115,0.190916758652422,,#D3D3D3
VMA21,0.210309310410921,0.337724445681307,,#D3D3D3
HDAC10,0.225243276790926,0.166436848122559,,#D3D3D3
MAP3K7CL,0.240077823990841,0.236256288677524,,#D3D3D3
TIA1,0.20334798334544,0.38588864142305,,#D3D3D3
OR4D11,0.0221730697921333,0.022737751831352,,#D3D3D3
H2AC19,0.13348529287005,0.956617913086215,,#D3D3D3
TRMT44,0.277143227546915,0.463812323141844,,#D3D3D3
RUNX3,0.321704365318553,0.963583986690196,,#D3D3D3
ZNF668,-0.169827445782043,0.239450069088994,,#D3D3D3
ANXA1,-1.42658884267583,3.33100417436419,,#D55E00
DCLRE1C,0.275192469049824,0.711779205186607,,#D3D3D3
GINS1,0.128295761533,0.252107249689521,,#D3D3D3
KLHL34,-0.597667544569358,0.634543569065619,,#D3D3D3
COX11,0.176869804471165,0.299168863615022,,#D3D3D3
OR2A14,0.440083877065422,0.462397130766023,,#D3D3D3
ALDH1A3,-0.555744416736698,0.740201953863201,,#D3D3D3
KCTD3,0.0450903237504553,0.0558205938596379,,#D3D3D3
PRRT1,-0.15323816685689,0.202080342126213,,#D3D3D3
FHIP2A,0.0324795738800446,0.0313617828388463,,#D3D3D3
KIF2A,0.0761772424126228,0.077227394425664,,#D3D3D3
TNPO1,0.185562857323651,0.512585861022995,,#D3D3D3
MLC1,0.263986622337695,0.181732505719074,,#D3D3D3
LPAR5,0.541303644333775,0.755011190818097,,#D3D3D3
TMTC2,0.607135570513289,0.610946076636393,,#D3D3D3
LNP1,0.335130444783633,0.400410830077882,,#D3D3D3
DCAF6,0.16429949416484,0.385103652928922,,#D3D3D3
GNPTG,-0.7382566878313,1.72195978532047,,#D55E00
BEND7,0.173321502393553,0.156109476524368,,#D3D3D3
PHKA2,0.0390026777462696,0.0326662345111544,,#D3D3D3
CCNP,0.412148070272904,0.357993882348284,,#D3D3D3
OR2L13,-0.336494112448709,0.322663626158129,,#D3D3D3
PPP1R18,0.100671325573413,0.310444107703181,,#D3D3D3
CKAP2,-0.141091493265246,0.207762643717476,,#D3D3D3
POLR1D,-0.0834478758481162,0.108237760763799,,#D3D3D3
IL21R,-0.162071068372369,0.317952108787753,,#D3D3D3
ATP6V1H,-0.197679110087918,0.270577013985566,,#D3D3D3
RAB32,-1.68635801412859,5.02755876537185,,#D55E00
IRGQ,-0.0660057206286797,0.0985780638951822,,#D3D3D3
GCNA,0.868309002633939,1.27030097859109,,#D3D3D3
ZNF256,0.0875593069219264,0.0795011706868625,,#D3D3D3
CCNB1,-0.0560452407652703,0.14199453090412,,#D3D3D3
CELSR3,-0.0186790131806219,0.0122018648385845,,#D3D3D3
CISH,-1.21366651342101,1.60890937603681,,#D55E00
ERLEC1,-0.240675973105837,0.292794151175523,,#D3D3D3
LGALSL,-1.08406525031042,2.00763676335234,,#D55E00
DIAPH1,0.111540910477562,0.24469034621554,,#D3D3D3
RPS6KL1,-0.593335009813867,0.677582370417956,,#D3D3D3
ISCA2,0.486120000517359,2.1941825940265,,#D3D3D3
GCC2,-0.15207146183459,0.347432572200248,,#D3D3D3
NR5A1,0.0339046244406995,0.0231259602665736,,#D3D3D3
LIN52,0.0804006160578348,0.145201843435683,,#D3D3D3
FANCF,0.527461021045848,0.493414533595312,,#D3D3D3
FAM200A,-0.52408259279602,0.60624402330531,,#D3D3D3
TRIM35,0.338702227079366,0.714645820550368,,#D3D3D3
ZNF445,0.104148585847079,0.113802339448093,,#D3D3D3
SETSIP,0.130052824471612,0.106742767520598,,#D3D3D3
RGPD2,0.4175516498883,0.405305760310114,,#D3D3D3
HILPDA,0.647987653486045,0.627953514925641,,#D3D3D3
NUP62CL,-0.169827445782042,0.195765609938886,,#D3D3D3
ZBTB11,-0.119414823745178,0.123773448643144,,#D3D3D3
MED23,0.0105145951207873,0.0126490693593082,,#D3D3D3
HNRNPC,-0.0128964726161377,0.0490507028465864,,#D3D3D3
SCT,-0.514892333763942,0.754986797837789,,#D3D3D3
CDH11,-0.26290916067537,0.328915512915588,,#D3D3D3
TBC1D21,-0.292655044809743,0.242919158394207,,#D3D3D3
KCTD20,-0.0405627106108927,0.0926720153137736,,#D3D3D3
APBA2,0.914804994251073,1.93810709763053,,#DECAC2
BMERB1,0.388224080169222,1.65529244896293,,#D3D3D3
LY75,-2.07375194343682,5.11951076895748,,#D55E00
PORCN,0.710386905949628,1.04784479571869,,#D3D3D3
CCR10,0.798065041227559,1.03955481386439,,#D3D3D3
PRMT5,0.146828860045749,0.198980938011265,,#D3D3D3
RNF215,0.501681483088619,0.768711307919727,,#D3D3D3
CTDSP1,0.509374506109332,0.471702762176003,,#D3D3D3
SYCE1,0.0183863903754529,0.0163479361031496,,#D3D3D3
IFITM10,-0.610710473106814,0.554883899544243,,#D3D3D3
PFKFB3,0.460389564588174,0.665703603794514,,#D3D3D3
IL9R,0.469589432170811,0.698046927674068,,#D3D3D3
NEDD8,-0.0734707841407891,0.154199435422854,,#D3D3D3
FAM200B,0.645125369487138,0.879927338743805,,#D3D3D3
KIAA1614,0.163934878161928,0.200897085077694,,#D3D3D3
COPZ1,-0.0357216352025327,0.0543544201001004,,#D3D3D3
ZNF76,0.0793593559118894,0.077271310182282,,#D3D3D3
RCHY1,0.312642181435948,0.997826397729643,,#D3D3D3
DNAI1,-0.0649346757687736,0.0443544754483284,,#D3D3D3
PDE3A,-0.206892849338116,0.128284684218205,,#D3D3D3
RBM4,0.645573977725304,1.33969053912169,,#DECAC2
OR4D9,-0.669827445782042,0.814298606254058,,#D3D3D3
GNPDA1,-1.52678997924378,3.11448551874352,,#D55E00
RAB18,-0.191085787402128,0.31265982444939,,#D3D3D3
LLGL1,-0.00316077911537565,0.00308697935820989,,#D3D3D3
MZT2B,-0.102077235530358,1.40435556326556,,#D3D3D3
PHF13,-0.0204947866978383,0.026199909080617,,#D3D3D3
SLC45A2,-0.906738073855088,0.973661580869761,,#D3D3D3
ADORA2B,-0.151322227050584,0.131381040705513,,#D3D3D3
OR5H15,0.351719723708786,0.437016028510012,,#D3D3D3
SNRNP48,0.173725958625976,0.135121842571312,,#D3D3D3
FAM120A,0.337108315608279,0.69981745787512,,#D3D3D3
HERC2,0.858493387791677,0.870764102404108,,#D3D3D3
KCNK7,0.949213473828978,1.80875975192511,,#DECAC2
ARSB,-0.950774960652462,1.55521521785987,,#D55E00
KRT72,-1.06800116090636,1.28517216367308,,#D3D3D3
SOWAHA,-0.654309211716795,1.04995384253252,,#D3D3D3
PSG1,0.183356656372028,0.299647994877803,,#D3D3D3
MATK,-1.04941644170353,2.3904512416296,,#D55E00
HNRNPH2,0.0450220046212901,0.0698893793808819,,#D3D3D3
GNA15,-0.271504350203454,0.392298951521314,,#D3D3D3
TP53BP2,0.00542760432463711,0.00652630307922699,,#D3D3D3
NUP88,0.201960349666287,0.50682111819526,,#D3D3D3
CEP43,0.111278207320634,0.100754820018365,,#D3D3D3
GABRA1,-0.0723336956618491,0.0637653810852333,,#D3D3D3
KCNJ10,-0.853083391373861,0.878366328293355,,#D3D3D3
LIN9,-0.383979696764461,0.435227344234429,,#D3D3D3
OR7A10,-0.314946942957881,0.353534492500716,,#D3D3D3
OR10X1,-0.0576603565430017,0.0355486544197845,,#D3D3D3
NBEAL2,-0.0568921476675706,0.169209510802833,,#D3D3D3
N4BP2L2,0.124746167460881,0.289513129112264,,#D3D3D3
ZNF91,0.711361751899075,0.935774092969112,,#D3D3D3
TGIF1,0.211072924028333,0.399317587071048,,#D3D3D3
MASP2,0.180095166476444,0.169282926072558,,#D3D3D3
SLC4A3,0.0758277522733598,0.049140456750154,,#D3D3D3
OR2M5,0.207970311000442,0.534952711253646,,#D3D3D3
CDHR5,0.30483870531045,0.360114191215101,,#D3D3D3
RFTN1,-0.0907963422052354,0.543672181270631,,#D3D3D3
ECSCR,-0.663053781699152,0.619347803399941,,#D3D3D3
CARD9,-0.790354078222238,1.10702561807518,,#D3D3D3
BANP,0.141998937404456,0.334550446206427,,#D3D3D3
TPD52L2,0.0789136668621681,0.0722784686150984,,#D3D3D3
RFC4,0.15454581864438,0.185388815180162,,#D3D3D3
GPR176,-0.612386083884134,0.654581592895933,,#D3D3D3
PRXL2C,-0.69516129468955,1.64401269199078,,#D55E00
H2BC21,0.19448364510318,0.248891629986103,,#D3D3D3
CAMK2B,0.448142428969072,0.635326494757808,,#D3D3D3
FERMT2,0.050493903365851,0.0792188495686075,,#D3D3D3
DHX33,0.111567035191378,0.0962547638997104,,#D3D3D3
KCTD15,-0.127904317949382,0.0895476488599198,,#D3D3D3
HLA-DPA1,-0.285073023856669,1.25931804146925,,#D3D3D3
NOL12,0.184009891963505,0.289123458677987,,#D3D3D3
SNAPC3,0.0631944316525662,0.0786150247935107,,#D3D3D3
LYPD6,0.696238756351876,0.997541710916686,,#D3D3D3
IPMK,0.129722763783571,0.172604113177619,,#D3D3D3
ZNF260,-0.640822545819535,1.04026210670325,,#D3D3D3
GRAP,0.237776857403335,0.655622751777252,,#D3D3D3
CCNI,0.132444934311104,0.460959434280265,,#D3D3D3
OR11H4,0.393642851541447,0.375592774629163,,#D3D3D3
CCDC146,-0.879647162008969,0.676939094698209,,#D3D3D3
NIBAN3,0.532353803462007,0.930441817890248,,#D3D3D3
NRAS,-0.265325755624555,0.844045328414458,,#D3D3D3
OR4F6,0.45598713791187,0.42923740233991,,#D3D3D3
PKHD1L1,-0.682929084898103,1.09227037674162,,#D3D3D3
ICAM3,1.25986988223297,1.28364583547834,,#D3D3D3
TLCD1,-0.282839429967482,0.317975538884389,,#D3D3D3
IQCK,-0.896922459012827,1.15497862233399,,#D3D3D3
MCPH1,-0.481613609624548,0.356417912222504,,#D3D3D3
COA1,0.208213464781967,0.820594253633214,,#D3D3D3
GRAPL,0.390759247296512,0.887831156421773,,#D3D3D3
MT1G,0.167233856389367,0.143172986552289,,#D3D3D3
PTPN1,-0.179400475528476,0.482765383242951,,#D3D3D3
SEMA3B,0.0251600544583433,0.026499973332444,,#D3D3D3
API5,0.0350144482981046,0.0773945872237528,,#D3D3D3
TMEM94,0.302826566593687,0.454765167619389,,#D3D3D3
VWA8,-0.0723336956618499,0.055846575283719,,#D3D3D3
VPREB3,0.249749004011704,1.38358133902982,,#D3D3D3
FAM168B,0.439403363712474,1.21939099565593,,#D3D3D3
MARK4,0.680036455897839,0.884391136423339,,#D3D3D3
VXN,0.219156010310198,0.147173948733546,,#D3D3D3
PAK4,0.207268269119289,0.200069078379139,,#D3D3D3
AEN,0.617914523064037,1.11663115588427,,#D3D3D3
EMX1,0.047451952606481,0.0658848907129946,,#D3D3D3
UBL4A,0.0949583268150021,0.0879637291526614,,#D3D3D3
TUBA1C,-0.0110351888396933,0.044295039455876,,#D3D3D3
VPS45,0.23537590673314,0.186744695203524,,#D3D3D3
INHBE,-0.545928801894436,0.617023386766443,,#D3D3D3
HSF5,0.77273119232005,1.27260378016998,,#D3D3D3
SUMF2,0.143624091028919,0.361460438770538,,#D3D3D3
PARD6A,0.362280067208357,0.330090309230133,,#D3D3D3
ADD1,-0.0612990917832971,0.160475161976771,,#D3D3D3
PRKAG1,-0.0482297684819404,0.0727283103773806,,#D3D3D3
SAT1,-2.36347751702574,8.05214646609176,,#D55E00
PYGO2,0.321010174967173,1.15122106530231,,#D3D3D3
MYH8,-0.654309211716795,0.503773669837674,,#D3D3D3
DEFB130A,-0.154309211716795,0.137117643508025,,#D3D3D3
TRIQK,-0.871643576198478,0.866851328708788,,#D3D3D3
NUTF2,-0.089685885343718,0.187632886477318,,#D3D3D3
CPNE8,-0.361827961356218,0.242452848907715,,#D3D3D3
NOP10,-0.802589552061524,4.36338005692207,,#D55E00
CACNG6,0.569740106269175,0.667226709697675,,#D3D3D3
EDEM2,-0.325208246849864,0.859004955106316,,#D3D3D3
H1-2,0.0599131711779963,0.221495370991649,,#D3D3D3
POU2F1,0.121303867513415,0.207098159177687,,#D3D3D3
LCN1,-0.348225667097275,0.309505277324184,,#D3D3D3
TRNT1,0.165400107379788,0.229578102806103,,#D3D3D3
ARHGEF15,0.228892124681084,0.225576959225032,,#D3D3D3
KLF8,-0.0561901057864179,0.0589993396631237,,#D3D3D3
C10orf88,-0.296871951203553,0.475809357842678,,#D3D3D3
SMIM8,0.626440483995216,1.14295557018759,,#D3D3D3
CSE1L,0.35054265840871,0.805116659493994,,#D3D3D3
TAF7,0.218534872917941,0.63373492268601,,#D3D3D3
PCOLCE,-0.512976393957637,0.753584289894133,,#D3D3D3
HSPB11,-0.0745370971542934,0.0944341828741737,,#D3D3D3
AKAP5,0.553150827344022,0.718072151958487,,#D3D3D3
C6orf52,-0.160011830939781,0.11875160819052,,#D3D3D3
NCSTN,-0.405825167227441,0.684304061981329,,#D3D3D3
YBX3,-0.758981082152303,1.31137382064296,,#D55E00
SCAMP1,-0.520394843301936,1.09426215025955,,#D3D3D3
PTH2,0.235665788763976,0.193219806856349,,#D3D3D3
ADAMTSL3,-0.0304105678291879,0.0207540978740697,,#D3D3D3
HNRNPF,0.0089301194933443,0.0193139521992999,,#D3D3D3
CNKSR3,1.31764130481892,2.63017018639799,,#DECAC2
MLEC,-0.594425484124996,0.98937672948133,,#D3D3D3
MICAL1,-0.161074074675572,0.334143942058613,,#D3D3D3
PEDS1,-0.0501005080923161,0.0392201485989879,,#D3D3D3
TMEM220,0.237636694663441,0.165853126651273,,#D3D3D3
TUFT1,0.490065556801733,0.416200920456796,,#D3D3D3
MAP3K3,-0.113592525393612,0.302908339546041,,#D3D3D3
DPYSL2,-0.750145503457611,1.5781860626672,,#D55E00
ALKBH3,0.00911539450550883,0.0109511971304211,,#D3D3D3
QPRT,-0.400568975689612,0.54490780250022,,#D3D3D3
MRAS,-1.26732119590224,1.82209379312609,,#D55E00
TMX1,-0.145889656190653,0.210196196123452,,#D3D3D3
PHF7,0.99412358632785,1.16746796277114,,#D3D3D3
CDC42EP5,-0.478219125015197,1.02461129762788,,#D3D3D3
ADAM12,0.113463545546459,0.0983595120692844,,#D3D3D3
LAMA5,-0.302470659652005,0.414275352510488,,#D3D3D3
TBC1D9B,-0.140276690480723,0.340267025735665,,#D3D3D3
FOXO3,-0.706595263689389,2.81645367879012,,#D55E00
DISC1,1.43314938442492,2.68598777714328,,#DECAC2
SERPINB9,-0.0975022445222645,0.159913887879079,,#D3D3D3
ABCB11,-0.966095375559301,0.807927768151865,,#D3D3D3
ARSA,-0.201934958772442,0.54039977718115,,#D3D3D3
ZMPSTE24,0.0860250952509915,0.150297269770489,,#D3D3D3
GLIPR1,0.0143012745374669,0.015741639163396,,#D3D3D3
DDHD2,0.505635150866394,1.60681910806201,,#DECAC2
EIF3M,0.0119516745767009,0.0246088458145744,,#D3D3D3
ARPC3,-0.050629068920215,0.296077510102628,,#D3D3D3
PDLIM1,-0.189913522093039,0.519767294867474,,#D3D3D3
CHRNA3,-0.481613609624548,0.569254170999689,,#D3D3D3
PGP,0.460418602589957,1.08905186746502,,#D3D3D3
CDC42SE1,0.3536496435246,1.01098087635088,,#D3D3D3
CCDC17,-0.568547016245168,0.591132716981209,,#D3D3D3
USP18,0.228586598371259,0.359954808447426,,#D3D3D3
SLC22A8,0.138172038643783,0.0923417765555146,,#D3D3D3
DKK3,0.0123574549498715,0.00944234819625741,,#D3D3D3
PRR4,-0.176601109864933,0.175026064112903,,#D3D3D3
ZNF71,0.360464293691141,0.286181123693291,,#D3D3D3
DCP2,0.0757526243708771,0.171292739857271,,#D3D3D3
TPP1,-0.249475696585291,0.921213419483104,,#D3D3D3
BCR,0.112893155829434,0.118152986843961,,#D3D3D3
CHIC1,0.488935801363223,0.580561680643056,,#D3D3D3
PGS1,0.341516391759973,0.512558807755396,,#D3D3D3
MAS1,0.606064525653384,0.642405781460394,,#D3D3D3
KIFAP3,-0.549416441703527,0.865089842034273,,#D3D3D3
FIGNL2,0.406744490657508,0.35702590047944,,#D3D3D3
CASP4,0.550965814176098,2.78555022097305,,#DECAC2
PTMA,0.134900277132802,1.62140213494199,,#D3D3D3
DNA2,0.254225973588592,0.213604094420007,,#D3D3D3
PHC1,0.71637414521543,1.10083623764401,,#D3D3D3
MUC7,-0.968011315365606,0.896125000896106,,#D3D3D3
TMEM255A,-0.122946427383706,0.0861562407626113,,#D3D3D3
SSRP1,0.156967809095194,0.482332332709695,,#D3D3D3
SKP2,0.534373793708542,0.499519093220965,,#D3D3D3
CFB,-0.292954084417333,0.337313228174332,,#D3D3D3
CUL4B,0.0362459613512237,0.0820782657995197,,#D3D3D3
OTUD6A,-0.314946942957881,0.216067005856243,,#D3D3D3
SHROOM4,0.26974420765384,0.224467913325565,,#D3D3D3
TENT2,0.138030639537396,0.227688772480871,,#D3D3D3
ZMIZ1,0.277421065741264,1.23309816030293,,#D3D3D3
UBE3D,-0.993345164273114,0.992106936490912,,#D3D3D3
RPL26,0.181841414467088,0.858547850642059,,#D3D3D3
C16orf91,0.949213473828978,1.29961309719782,,#D3D3D3
GPRIN3,0.783859635010062,2.13648386484387,,#DECAC2
RAET1L,1.25594180370991,2.89868283360933,,#DECAC2
TNFAIP8L2,-0.490183840666618,0.751945715632123,,#D3D3D3
PRR3,0.451654603156379,0.419085709022485,,#D3D3D3
CASP1,-0.226057200281381,0.528398288033309,,#D3D3D3
SUCLG2,0.197914367129196,0.571389068945805,,#D3D3D3
SYP,0.583912790245141,0.555249447060447,,#D3D3D3
SELP,0.699225741018086,0.621913113607115,,#D3D3D3
OR2AJ1,0.696784611690686,0.688697789433589,,#D3D3D3
OTX1,0.115880140495645,0.0930017332013379,,#D3D3D3
FASTKD5,-0.361827961356217,0.465905565807437,,#D3D3D3
KRT81,0.0689991220973092,0.0318213268205337,,#D3D3D3
GPSM3,0.365480156199985,0.551292664071996,,#D3D3D3
CPSF7,0.0975662736711928,0.106135088401176,,#D3D3D3
KCNJ5,-1.32837489827654,2.0568686378712,,#D55E00
COCH,0.594332971004818,0.563812695745992,,#D3D3D3
HIF1AN,0.535424089362465,0.667264861786928,,#D3D3D3
CELSR2,0.412834088351609,0.521535592026164,,#D3D3D3
MZT2A,-0.166339805972952,0.198595567563691,,#D3D3D3
SLC26A7,-0.213666513421008,0.287596435803451,,#D3D3D3
CCDC154,-0.141506612208323,0.104521791405566,,#D3D3D3
ZNF226,0.317896041760404,0.659228289666873,,#D3D3D3
PDPK1,0.289866326584012,0.518306990174967,,#D3D3D3
PPM1E,0.519457435235358,0.795182339319755,,#D3D3D3
ZNF23,-0.808719134213801,1.35748207111473,,#D55E00
CLMN,-0.593780698863588,0.45543418064023,,#D3D3D3
MPP1,-1.89131876971244,6.2176592139868,,#D55E00
LPCAT2,-1.35201234651396,1.47179787034728,,#D55E00
DNAAF5,0.587799635950911,0.67558081828829,,#D3D3D3
A4GNT,0.245481403606237,0.192715758610794,,#D3D3D3
NOA1,0.0572675674487423,0.099446474728815,,#D3D3D3
GALK2,-0.112444794462739,0.106462870170562,,#D3D3D3
SSX3,0.642584073870648,0.787304142824719,,#D3D3D3
CAMK2N1,0.258583042722299,0.423730220425524,,#D3D3D3
DSN1,-0.0548180696290072,0.0766123912128742,,#D3D3D3
KRTAP7-1,0.244410358746332,0.299287352069504,,#D3D3D3
EFHD1,-0.955535032059729,1.66976355966569,,#D55E00
NDNF,0.631398374560892,0.793784385794995,,#D3D3D3
PANK4,0.580589277639488,1.41766883895163,,#DECAC2
PHF3,-0.255397692508073,1.04236453088162,,#D3D3D3
LCN8,0.550493903365852,0.407034741096674,,#D3D3D3
RPL28,0.172652778729973,2.42063150665607,,#D3D3D3
ASB4,0.814654320152711,1.05653404378784,,#D3D3D3
MRPL2,0.525564510690766,2.13790400205014,,#DECAC2
DCAF8L2,0.446226489162767,0.339791570430296,,#D3D3D3
ZNF500,0.510752442106598,1.29410333817521,,#D3D3D3
MEST,-0.575436308689741,0.494465670960728,,#D3D3D3
NANS,-0.146604665513894,0.16590110691849,,#D3D3D3
PLD2,-0.981613609624549,1.21674853349855,,#D3D3D3
IPP,0.168463778116967,0.187705604322787,,#D3D3D3
DOLPP1,0.247476843883916,0.372604634054802,,#D3D3D3
CHML,0.15971920813461,0.13471532242343,,#D3D3D3
PGAP6,-0.283285119017203,0.479000123308831,,#D3D3D3
PSMD5,-0.19182030432259,0.209778297804647,,#D3D3D3
TBC1D17,0.901670971730152,1.29684798061618,,#D3D3D3
MED24,-0.413066048888259,1.16475422108611,,#D3D3D3
SLC25A43,-0.635749026892178,1.11624629791054,,#D3D3D3
FAM228A,0.604148585847079,0.825766144096755,,#D3D3D3
DHH,0.550493903365852,0.799545359345129,,#D3D3D3
DUSP10,-0.224168146341975,0.541526753883932,,#D3D3D3
SLC2A3,0.71273183636657,1.27341383316148,,#D3D3D3
CIR1,0.547235103795618,0.954912345545434,,#D3D3D3
RHCE,-0.361827961356217,0.378015436911997,,#D3D3D3
TEX48,-0.00993444319826644,0.00622033977378712,,#D3D3D3
ZNF431,-0.471053266124976,0.526248652693123,,#D3D3D3
CEP68,0.251299651190903,0.306769961932891,,#D3D3D3
MS4A6A,-1.8353643570102,4.10755593261417,,#D55E00
ING3,0.139243083503688,0.319127681758361,,#D3D3D3
SBK2,-0.292655044809743,0.185324571949756,,#D3D3D3
CNIH3,0.638172038643784,0.621644781557504,,#D3D3D3
CERS5,0.284044937700188,0.655886407615239,,#D3D3D3
LMO7,0.34875727342079,0.804898490409212,,#D3D3D3
TBPL2,0.405374406190013,0.351341823495293,,#D3D3D3
GIPC1,0.733147973365608,0.875176653590089,,#D3D3D3
MPZ,-0.30438659945831,0.292831021208333,,#D3D3D3
ZNF692,0.430051413412297,0.674177936055183,,#D3D3D3
PIP4P1,-0.07400930643917,0.0864158883090523,,#D3D3D3
RGL4,-0.314946942957881,0.244959254362643,,#D3D3D3
RCAN2,0.42089264025526,0.318998443830783,,#D3D3D3
FBXL20,0.328589406111833,1.07712058180395,,#D3D3D3
RANBP3L,0.131398374560892,0.0884476835581183,,#D3D3D3
SF3B4,-0.202480814111252,0.365880444385335,,#D3D3D3
SMYD1,0.237636694663441,0.280718256767763,,#D3D3D3
KATNA1,-0.10244576837457,0.166181823241995,,#D3D3D3
EIF4EBP2,-0.205078129980994,0.281172465760492,,#D3D3D3
BAHCC1,-0.528494628022883,0.479174541815467,,#D3D3D3
NRL,-0.411070608610579,0.282804597986228,,#D3D3D3
IFNA13,0.301052025893769,0.244771349996331,,#D3D3D3
DMGDH,-0.531481612689094,0.599294653043119,,#D3D3D3
NDUFS6,0.0799469720268286,0.154118074602579,,#D3D3D3
RETN,-0.242787041745196,0.279164844450052,,#D3D3D3
TLCD3B,0.62029217572251,0.60974308664942,,#D3D3D3
PDPN,-0.0235367374572082,0.0155902377508607,,#D3D3D3
DRC3,0.0660121374310984,0.0582773281786073,,#D3D3D3
SIRPA,-1.94138688246198,3.74374078324085,,#D55E00
PI4K2B,0.373407055939509,0.378882347843677,,#D3D3D3
CPSF3,0.441152970235411,0.758019332169725,,#D3D3D3
NEK11,-0.046999846754341,0.0341691004897817,,#D3D3D3
PSMD12,-0.129521305922353,0.271062867006894,,#D3D3D3
RNF208,0.317311244130881,0.358975850335647,,#D3D3D3
FAM227A,-0.380333180087674,0.304814204076749,,#D3D3D3
CD34,0.0305636340737401,0.0371929855612064,,#D3D3D3
MCCC2,0.160396527130494,0.260161614618107,,#D3D3D3
RARRES1,-2.64337374572495,6.26074585318839,,#D55E00
PARVG,0.712551238842918,2.05169253118086,,#DECAC2
RBPJ,0.0752729683252049,0.14357469592501,,#D3D3D3
ATP7B,0.0282020052177138,0.0250367914329305,,#D3D3D3
DEFB121,-0.804386599458309,1.19116887597353,,#D3D3D3
HBS1L,-0.0715811154747674,0.377727309793509,,#D3D3D3
MAPKAPK2,-0.0301674327134667,0.114916808555118,,#D3D3D3
CEP295,0.434378116543278,1.13224710044641,,#D3D3D3
FAM76B,-0.170130536156531,0.386650427471185,,#D3D3D3
CAVIN3,-0.163988408304606,0.153751697151068,,#D3D3D3
IGSF5,-0.503160779115375,0.406387471930732,,#D3D3D3
DCAF17,-0.118938848389264,0.150837283353089,,#D3D3D3
EXOC1,0.545090323750455,1.20418443764809,,#D3D3D3
FAM167A,0.0383186113574803,0.0538462872723771,,#D3D3D3
GBP3,0.0933414266162856,0.203069612244075,,#D3D3D3
TPP2,-0.281625532042329,0.224919088803075,,#D3D3D3
ZBED3,-0.939690481791887,1.34540642352449,,#D55E00
XRN1,0.249893438833102,0.493577533613533,,#D3D3D3
PRELP,-0.0723336956618489,0.0560141899777796,,#D3D3D3
HDGFL1,0.212302845755932,0.158373431158959,,#D3D3D3
UCP2,-0.048651190968231,0.150901185241257,,#D3D3D3
DNAJC1,-0.171800642208092,0.250779446051196,,#D3D3D3
TRMT112,0.00339582787447373,0.006237123842522,,#D3D3D3
SGCG,0.383827236699185,0.428167898329937,,#D3D3D3
MIER3,0.0327568935098252,0.0299065352690083,,#D3D3D3
ZNF385B,0.738707739523346,0.824177404183934,,#D3D3D3
FGFBP3,-0.100654529235568,0.0832001169624664,,#D3D3D3
ZNF77,0.106064525653384,0.0991574544966428,,#D3D3D3
IQSEC1,-0.105006493442281,0.124733058803559,,#D3D3D3
